Country,Happiness Score,GDP per Capita,Social Support,Social Support.1,Healthy Life Expectancy,Healthy Life Expectancy.1,Freedom to Make Life Choices,Freedom to Make Life Choices.1,Generosity,Generosity.1,Perceptions of Corruption,Perceptions of Corruption.1,Year,Continent
Nepal,5.158,0.965,0.99,,0.443,,0.653,,0.209,,0.115,,2024,Asia
Laos,5.139,1.208,0.846,,0.423,,0.796,,0.17,,0.167,,2024,Asia
Gabon,5.106,1.403,1.038,,0.344,,0.516,,0.045,,0.1,,2024,Africa
Ivory Coast,5.08,1.08,0.578,,0.288,,0.547,,0.12,,0.164,,2024,Africa
Guinea,5.023,0.831,0.622,,0.236,,0.521,,0.21,,0.107,,2024,Africa
Turkiye,4.975,1.702,1.175,,0.631,,0.202,,0.068,,0.115,,2024,Asia
Senegal,4.969,0.927,0.751,,0.392,,0.607,,0.152,,0.069,,2024,Africa
Iran,4.923,1.435,1.136,,0.571,,0.366,,0.235,,0.123,,2024,Asia
Azerbaijan,4.893,1.433,0.876,,0.496,,0.668,,0.112,,0.199,,2024,Asia
Nigeria,4.881,1.042,1.075,,0.256,,0.566,,0.201,,0.019,,2024,Africa
Cameroon,4.874,0.943,0.856,,0.288,,0.521,,0.126,,0.06,,2024,Africa
Ukraine,4.873,1.35,1.315,,0.513,,0.631,,0.285,,0.025,,2024,Europe
Namibia,4.832,1.266,1.212,,0.307,,0.47,,0.069,,0.061,,2024,Africa
Morocco,4.795,1.213,0.471,,0.495,,0.631,,0.042,,0.082,,2024,Africa
Pakistan,4.657,1.069,0.6,,0.321,,0.542,,0.144,,0.074,,2024,Asia
Niger,4.556,0.573,0.677,,0.293,,0.615,,0.145,,0.147,,2024,Africa
Burkina Faso,4.548,0.756,0.685,,0.274,,0.483,,0.173,,0.179,,2024,Africa
Mauritania,4.505,1.078,0.705,,0.4,,0.343,,0.133,,0.198,,2024,Africa
Gambia,4.485,0.75,0.684,,0.33,,0.459,,0.324,,0.048,,2024,Africa
Chad,4.471,0.603,0.805,,0.199,,0.411,,0.218,,0.113,,2024,Africa
Kenya,4.47,1.037,0.895,,0.353,,0.519,,0.282,,0.069,,2024,Africa
Tunisia,4.422,1.306,0.955,,0.579,,0.254,,0.024,,0.018,,2024,Africa
Benin,4.377,0.914,0.128,,0.284,,0.567,,0.112,,0.252,,2024,Africa
Uganda,4.372,0.772,1.151,,0.373,,0.587,,0.178,,0.054,,2024,Africa
Myanmar,4.354,0.978,0.988,,0.436,,0.45,,0.401,,0.174,,2024,Asia
Cambodia,4.341,1.011,1.019,,0.442,,0.863,,0.17,,0.071,,2024,Asia
Ghana,4.289,1.077,0.747,,0.36,,0.623,,0.183,,0.028,,2024,Africa
Liberia,4.269,0.619,0.673,,0.301,,0.546,,0.178,,0.075,,2024,Africa
Mali,4.232,0.747,0.688,,0.267,,0.586,,0.12,,0.09,,2024,Africa
Madagascar,4.228,0.628,0.823,,0.333,,0.25,,0.172,,0.123,,2024,Africa
Togo,4.214,0.758,0.586,,0.32,,0.453,,0.127,,0.156,,2024,Africa
Jordan,4.186,1.262,0.983,,0.594,,0.593,,0.059,,0.189,,2024,Asia
India,4.054,1.166,0.653,,0.417,,0.767,,0.174,,0.122,,2024,Asia
Egypt,3.977,1.37,0.996,,0.488,,0.49,,0.025,,0.259,,2024,Africa
Sri Lanka,3.898,1.361,1.179,,0.586,,0.583,,0.144,,0.031,,2024,Asia
Bangladesh,3.886,1.122,0.249,,0.513,,0.775,,0.14,,0.167,,2024,Asia
Ethiopia,3.861,0.792,0.915,,0.42,,0.441,,0.27,,0.101,,2024,Africa
Tanzania,3.781,0.82,0.706,,0.38,,0.709,,0.191,,0.257,,2024,Africa
Comoros,3.566,0.896,0.328,,0.37,,0.172,,0.128,,0.16,,2024,Africa
Yemen,3.561,0.671,1.281,,0.293,,0.362,,0.08,,0.113,,2024,Asia
Zambia,3.502,0.899,0.809,,0.264,,0.727,,0.168,,0.109,,2024,Africa
Eswatini,3.502,1.255,0.925,,0.176,,0.284,,0.059,,0.116,,2024,Africa
Malawi,3.421,0.617,0.41,,0.349,,0.571,,0.135,,0.136,,2024,Africa
Botswana,3.383,1.445,0.969,,0.241,,0.567,,0.014,,0.082,,2024,Africa
Zimbabwe,3.341,0.748,0.85,,0.232,,0.487,,0.096,,0.131,,2024,Africa
Congo (Kinshasa),3.295,0.534,0.665,,0.262,,0.473,,0.189,,0.072,,2024,Africa
Sierra Leone,3.245,0.654,0.566,,0.253,,0.469,,0.181,,0.053,,2024,Africa
Lesotho,3.186,0.771,0.851,,0.0,,0.523,,0.082,,0.085,,2024,Africa
Lebanon,2.707,1.377,0.577,,0.556,,0.173,,0.068,,0.029,,2024,Asia
Afghanistan,1.721,0.628,0.0,,0.242,,0.0,,0.091,,0.088,,2024,Asia
