Year,Country,Continent,Happiness Score,GDP per Capita,Social Support,Healthy Life Expectancy,Freedom to Make Life Choices,Generosity,Perceptions of Corruption,Average Continent Happiness Score,Average Continent GDP per Capita,Average Continent Social Support,Average Continent Healthy Life Expectancy,Average Continent Freedom to Make Life Choices,Average Continent Generosity,Average Continent Perceptions of Corruption
2022,Lesotho,Africa,0.20453371150278515,0.3795913261383879,0.6424346317731457,0.0,0.5658503162143488,0.16256278427354817,0.0313551036475019,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2024,Lesotho,Africa,0.24340083278772223,0.36010268782968835,0.5261824542318007,0.0,0.6060111188037358,0.20480188296597626,0.1477432604615819,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Liberia,Africa,0.3798313385748912,0.1132984412027207,0.5949556042044668,0.3447700535585547,0.5855480674001992,0.39831940154145673,0.9040819598292186,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Liberia,Africa,0.39522854468120655,0.130184044911682,0.49489166279252716,0.28163712756612513,0.6008335984505573,0.4078366938515998,0.8956783233873745,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Liberia,Africa,0.5016798272499596,0.28768708030624346,0.5076140891854103,0.32770937361146385,0.5477791299093646,0.38012326104870103,0.13557380846432845,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Liberia,Africa,0.36723746577084193,0.28533574886682456,0.3977582645362745,0.2007718707324666,0.6099411495772069,0.5200675854882153,0.8735108203110874,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Liberia,Africa,0.4232104773476994,0.2890784704856445,0.4164837197256305,0.3506940934409929,0.6322485075556334,0.4436835614854493,0.1295431746886534,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Libya,Africa,0.5574230216791338,0.6650157341581264,0.7730091029461197,0.5410607739261222,0.6510505635454897,0.25053395872324213,0.6769124482990253,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Libya,Africa,0.5428259235111679,0.5960540612600016,0.7002639951417516,0.4854106356302146,0.6616837122563781,0.2428748969254964,0.6818975055297699,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Libya,Africa,0.5402052973533653,0.6679546591537429,0.7141329706002499,0.6431677645008503,0.6439432715783543,0.22644421821661392,0.30576965287439,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2024,Libya,Africa,0.6886224030139512,0.712750976360291,0.6804688918422601,0.6411815565285622,0.6853797893607779,0.2771808971599737,0.3539659148994915,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Lithuania,Europe,0.6960585704264266,0.7767151771150711,0.9258825600324583,0.6990782443975829,0.6064889575956711,0.09422559779405676,0.84741928577777,0.7239502530348927,0.7625118487058752,0.8840980223505005,0.7855568457797759,0.7073145450144434,0.3098657387069581,0.6971606165865342
2021,Lithuania,Europe,0.7017032728588382,0.7709471111260398,0.9085093286626399,0.6822879134914763,0.6652914000868873,0.10301223776368207,0.8673743692202328,0.7328568943497145,0.7557915309024728,0.8514677094359262,0.7639101305068394,0.7506960701042034,0.2934222990236541,0.7001629850226744
2022,Lithuania,Europe,0.746104990787533,0.8164810881250596,0.9119243925143582,0.6999770841103018,0.6697753835499917,0.11378294172098492,0.13110861269304944,0.7505030085315225,0.7995253187266129,0.8591213805755784,0.765629573408151,0.7665854432948954,0.30514847040298937,0.32025533671919665
2023,Lithuania,Europe,0.8248670986502755,0.8219353650943023,0.9326466107198801,0.6161961596386658,0.6316517463029963,0.13881722133409075,0.8416266531162991,0.776666610800521,0.8050075408871152,0.8762086475061824,0.6957923769236322,0.779712600149261,0.3648069331579827,0.6664385971153352
2024,Lithuania,Europe,0.8466369283406732,0.8248851329368153,0.8992014836142715,0.6979903035214428,0.6170117255299742,0.10936899931927999,0.20142885096197097,0.7881106916019196,0.8132619932022738,0.8671783850637377,0.7597497585859837,0.7900104108891878,0.3906408006456607,0.34924835471040827
2020,Luxembourg,Europe,0.8910298206066005,1.0000000000000002,0.8965867477151666,0.8669628824600168,0.8800852771068024,0.3438911682668537,0.31157641789109164,0.7239502530348927,0.7625118487058752,0.8840980223505005,0.7855568457797759,0.7073145450144434,0.3098657387069581,0.6971606165865342
2021,Luxembourg,Europe,0.9026732983295369,1.0000000000000002,0.8555797145567207,0.8471332289192879,0.89300981484983,0.3068394443249335,0.35510344978490693,0.7328568943497145,0.7557915309024728,0.8514677094359262,0.7639101305068394,0.7506960701042034,0.2934222990236541,0.7001629850226744
2022,Luxembourg,Europe,0.9230229109283132,1.0,0.8746972269470027,0.8391808933247931,0.945528785247363,0.25688447209621107,0.6613861825608681,0.7505030085315225,0.7995253187266129,0.8591213805755784,0.765629573408151,0.7665854432948954,0.30514847040298937,0.32025533671919665
2023,Luxembourg,Europe,0.9030646362883636,0.9999999999999999,0.8377517778535188,0.7823351793323172,0.9198479509786455,0.35412903740712554,0.25398691019265496,0.776666610800521,0.8050075408871152,0.8762086475061824,0.6957923769236322,0.779712600149261,0.3648069331579827,0.6664385971153352
2024,Luxembourg,Europe,0.897204228489106,1.0,0.837985949969905,0.8253717523422542,0.928048467954112,0.36346827402344933,0.7518763087211874,0.7881106916019196,0.8132619932022738,0.8671783850637377,0.7597497585859837,0.7900104108891878,0.3906408006456607,0.34924835471040827
2020,Madagascar,Africa,0.3049906113986894,0.15914427722894176,0.5322510289881508,0.43998135897243085,0.2783438748117728,0.33553080301732946,0.8569879206630825,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Madagascar,Africa,0.31688971867844967,0.15186409951455548,0.42882787084908414,0.38024369439774564,0.28963924590581935,0.3411008186819402,0.8411514010653357,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Madagascar,Africa,0.35725094914992855,0.30340130266122045,0.4883357355880298,0.40121422572360194,0.27302721527036505,0.3055335187229643,0.26160607337013514,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Madagascar,Africa,0.36333515225812085,0.28752998976000177,0.4812236888113879,0.253199881364615,0.24190861945932618,0.41966359821297433,0.7608279426849901,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Madagascar,Africa,0.416449349704661,0.29334331849667417,0.5094203724698936,0.3886840882725226,0.2901264348992688,0.4302026657010431,0.214266625915198,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Malawi,Africa,0.18526080335024991,0.11488089742406071,0.34271079758692097,0.39212313989545633,0.7030299670364761,0.3741311085635475,0.7531071334968832,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Malawi,Africa,0.20249281700836314,0.06429596843264229,0.1429811502325543,0.3325573952379748,0.6763536389067448,0.3935793308110664,0.7547450855571218,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Malawi,Africa,0.24857860771157242,0.29321167672902926,0.2116029263101937,0.41218705112369813,0.6444792424354574,0.2996132535880231,0.26761183284560686,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Malawi,Africa,0.27521360001254414,0.28937452666928254,0.2954741165043734,0.2697184661428418,0.6354183255176926,0.33025577460248023,0.7699286892874067,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Malawi,Africa,0.2824061167158333,0.2882063373448859,0.2538625709953351,0.40722136946247495,0.6612671161282858,0.33635933391305445,0.23614735076070098,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Malaysia,Asia,0.5374871569947068,0.7603564613916844,0.7586114106814634,0.6930057884470291,0.8610515703091486,0.4824140911556595,0.8834067216484237,0.5228256734271443,0.6025384671403288,0.754344105662589,0.6485106915328265,0.6947403475380933,0.37008690518831616,0.7592173908666273
2021,Malaysia,Asia,0.5379380558128601,0.7189504913583036,0.6801558506628173,0.6540561989777496,0.8716750919156055,0.49830741760352504,0.8833185150384418,0.5293722911314006,0.5800386416516603,0.6800974373793518,0.6129535595896863,0.7148823912046476,0.36784557170290755,0.7566141909651164
2022,Malaysia,Asia,0.6105552373042065,0.7645811274479123,0.7103939791028678,0.6581111902257434,0.8841051316360373,0.4555381107912586,0.21411586962808093,0.5408436576122048,0.6522065745112973,0.673349188390661,0.6512679307434385,0.7145060278326065,0.33900616286856733,0.25896374699803015
2023,Malaysia,Asia,0.6985971714683568,0.7569201232718205,0.7131509498393411,0.5488296903717194,0.853940987962923,0.5267702025121779,0.78208740367725,0.5794945536367438,0.6586413956169241,0.6857825417846686,0.5527476563865464,0.7141979453647537,0.3692132002637042,0.7443001974192132
2024,Malaysia,Asia,0.7067130177609706,0.7689122294340591,0.7073700196705142,0.6294331243465542,0.9597051067459839,0.5637713449964106,0.20699569642933394,0.5947133752289798,0.6612784195448327,0.680266239185924,0.6373852545119584,0.7280259175231328,0.387408386729349,0.2530242257129913
2020,Maldives,Asia,0.501869555865464,0.6103201074077496,0.9061237132815319,0.8036809149504929,0.7907502017391559,0.3934588387403493,0.8651320509236945,0.5228256734271443,0.6025384671403288,0.754344105662589,0.6485106915328265,0.6947403475380933,0.37008690518831616,0.7592173908666273
2021,Maldives,Asia,0.5028387283350475,0.6367011544115486,0.8659018312418517,0.7768958269615176,0.8025634509808848,0.37621832608550654,0.8662293889429005,0.5293722911314006,0.5800386416516603,0.6800974373793518,0.6129535595896863,0.7148823912046476,0.36784557170290755,0.7566141909651164
2020,Mali,Africa,0.4125300428191903,0.2293669021019913,0.6288202194295343,0.2065201109819479,0.5445703133734794,0.2977587881203775,0.8834383356039172,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Mali,Africa,0.4137087634066748,0.22116200099016714,0.5032468601714649,0.12259594162405496,0.5362383292494053,0.30387546304728985,0.8688777206772645,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Mali,Africa,0.383076136559287,0.3582848739963716,0.36603161131756845,0.3302607835841983,0.4726552976464561,0.27444308274652307,0.0720373855004108,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Mali,Africa,0.393393008022104,0.34703510031287543,0.3932368291313595,0.1503989425925032,0.5712477907831126,0.28773803873188786,0.8939104419665541,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Mali,Africa,0.41713042118900673,0.3491708107841992,0.4255451425540755,0.31197408867993764,0.6784185240120816,0.3002875307783221,0.15580180639279856,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Malta,Europe,0.8023770265613066,0.8150795940664144,0.9324032223510463,0.8543064406778027,0.9134085359337856,0.5987584962443884,0.664522231796932,0.7239502530348927,0.7625118487058752,0.8840980223505005,0.7855568457797759,0.7073145450144434,0.3098657387069581,0.6971606165865342
2021,Malta,Europe,0.7668634573149975,0.8058562590580169,0.9000526409508568,0.8330856949408489,0.92705010662347,0.5071670386873359,0.6660105739658563,0.7328568943497145,0.7557915309024728,0.8514677094359262,0.7639101305068394,0.7506960701042034,0.2934222990236541,0.7001629850226744
2022,Malta,Europe,0.7463449409595824,0.8320282908717026,0.8856059529795108,0.8376363965336189,0.9177522939141917,0.3724926574674992,0.2826087486456792,0.7505030085315225,0.7995253187266129,0.8591213805755784,0.765629573408151,0.7665854432948954,0.30514847040298937,0.32025533671919665
2023,Malta,Europe,0.7469723363957226,0.8371030951134971,0.9066495888490782,0.7794238124683894,0.8693087380792759,0.4755111092802251,0.7442795182006938,0.776666610800521,0.8050075408871152,0.8762086475061824,0.6957923769236322,0.779712600149261,0.3648069331579827,0.6664385971153352
2024,Malta,Europe,0.7682775074003549,0.8534996207947283,0.893024821247872,0.824161048255325,0.8421023271278983,0.623824456771677,0.21683167798628877,0.7881106916019196,0.8132619932022738,0.8671783850637377,0.7597497585859837,0.7900104108891878,0.3906408006456607,0.34924835471040827
2020,Mauritania,Africa,0.3448624317357512,0.3512027590557967,0.719402288540604,0.3736856138316329,0.2678817764751792,0.22621368075823284,0.7706933706428533,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Mauritania,Africa,0.32044286905149183,0.38044160159675156,0.6387275197051329,0.30492089704981407,0.3050334858122482,0.21905385247478845,0.7569000399370095,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Mauritania,Africa,0.32282355687488046,0.49795842741394186,0.6552575599673309,0.4777818076947393,0.41070400933907775,0.1888424077315909,0.2359605675415407,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Mauritania,Africa,0.48188450767339097,0.49960500865046986,0.4718589937582178,0.3473761995018143,0.41495289899734367,0.30735420824092924,0.6529077908904228,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Mauritania,Africa,0.4624981152309106,0.5034574008627992,0.43589155716521005,0.46666743375646563,0.39683203017448143,0.3306422896283328,0.3451090775451116,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Mauritius,Africa,0.674272139489922,0.6986924106730681,0.9018455605796447,0.6709262372221636,0.8522477982326093,0.32799232860449035,0.8422839668155598,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Mauritius,Africa,0.6629003714958739,0.6730440749973097,0.8496448210634365,0.6399633840814531,0.8245872338826246,0.28207777599658684,0.8246935783030339,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Mauritius,Africa,0.6769733745092288,0.7201560698556881,0.8458055946598687,0.6025994251219032,0.7965083486048851,0.2796457814814942,0.18227005798986545,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Mauritius,Africa,0.6800948284480692,0.7223731325958865,0.853086489242848,0.47845126304907737,0.743922269697846,0.28772122742396156,0.8030801203546695,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Mauritius,Africa,0.6803329439893164,0.7336632922279794,0.8399395799444825,0.5712558520724564,0.7422364862569741,0.30631707053203605,0.20477409622321358,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Mexico,North America,0.7436567754963304,0.666625503954698,0.7924265380467488,0.7308758977572711,0.798956098406459,0.14582744283218918,0.8440743416238135,0.6900506731054338,0.5864293995866566,0.814669700550514,0.6842539052944402,0.7834749966824993,0.34315138126158,0.7782313363421849
2021,Mexico,North America,0.7132463500559516,0.6432724538189232,0.7077812672557192,0.7065622365451034,0.8170638984595884,0.1703543306054292,0.8364099174687858,0.6768138441505438,0.567155481200511,0.709963882156436,0.6600307235939795,0.8027922427975024,0.33246338787525237,0.7628185086861302
2022,Mexico,North America,0.6874031088951271,0.7022403234919729,0.6710086227381151,0.6615442069409262,0.8396468141729558,0.1963477484789809,0.1963568859626091,0.7171517448857069,0.6709929047776776,0.7560302813736244,0.6767263707740554,0.8363436149330028,0.2722164579635028,0.25718580482520986
2023,Mexico,North America,0.7519511667820356,0.7048294679951271,0.721573411925875,0.5541759862899687,0.8185747038896303,0.20456090523253062,0.7947082769527659,0.7405928645331858,0.6753989353966947,0.7860909585155477,0.5803334940763247,0.8230867537570017,0.2936029407018044,0.7398323505337533
2024,Mexico,North America,0.8234629918484899,0.7104545818567124,0.7678163281048241,0.6350875031616382,0.8364242449682733,0.21427708910591461,0.22021455772634166,0.7755974307997241,0.6825512019767703,0.7872789038144216,0.6595702411951543,0.8420248890064053,0.3135581911848837,0.27115653318487865
2020,Moldova,Europe,0.5800679195930192,0.4606805696611578,0.7995206773286927,0.6269032852457428,0.5619330191997145,0.3054492560552161,0.9730312028026492,0.7239502530348927,0.7625118487058752,0.8840980223505005,0.7855568457797759,0.7073145450144434,0.3098657387069581,0.6971606165865342
2021,Moldova,Europe,0.6097720958289208,0.5624593635164616,0.757538563892317,0.6047648386438604,0.7483877572014845,0.2524702859692707,0.9753558810909132,0.7328568943497145,0.7557915309024728,0.8514677094359262,0.7639101305068394,0.7506960701042034,0.2934222990236541,0.7001629850226744
2022,Moldova,Europe,0.637414164559694,0.6415180261395533,0.7640443390075555,0.6337145961053873,0.7583454838585746,0.218637781729122,0.048546715522600994,0.7505030085315225,0.7995253187266129,0.8591213805755784,0.765629573408151,0.7665854432948954,0.30514847040298937,0.32025533671919665
2023,Moldova,Europe,0.6661171928414917,0.6476285319577585,0.8036501209002211,0.5347217386898611,0.7901013924016407,0.22171343695338946,0.9639417105816571,0.776666610800521,0.8050075408871152,0.8762086475061824,0.6957923769236322,0.779712600149261,0.3648069331579827,0.6664385971153352
2024,Moldova,Europe,0.680249849782864,0.6472096139145668,0.7900797601958292,0.6318060042412882,0.8048546660064573,0.1930282151194197,0.07734618652482005,0.7881106916019196,0.8132619932022738,0.8671783850637377,0.7597497585859837,0.7900104108891878,0.3906408006456607,0.34924835471040827
2020,Mongolia,Asia,0.5512037982137756,0.5888506755301142,0.9427250799288067,0.5412027180365944,0.5130799414655036,0.463108749783549,0.9127223858842893,0.5228256734271443,0.6025384671403288,0.754344105662589,0.6485106915328265,0.6947403475380933,0.37008690518831616,0.7592173908666273
2021,Mongolia,Asia,0.5930026532089916,0.5517306182112154,0.9082045140173786,0.492438421635812,0.5538519054934299,0.48651815844362883,0.9033496217263588,0.5293722911314006,0.5800386416516603,0.6800974373793518,0.6129535595896863,0.7148823912046476,0.36784557170290755,0.7566141909651164
2022,Mongolia,Asia,0.6196744001157677,0.6304787611272666,0.9072192909165511,0.4960896480237054,0.5375757895975503,0.5281631994321886,0.10094840798302465,0.5408436576122048,0.6522065745112973,0.673349188390661,0.6512679307434385,0.7145060278326065,0.33900616286856733,0.25896374699803015
2023,Mongolia,Asia,0.669649438640403,0.6270270955280418,0.9224784705670024,0.34834448231387594,0.5511208495483075,0.5660664913568019,0.897355965492238,0.5794945536367438,0.6586413956169241,0.6857825417846686,0.5527476563865464,0.7141979453647537,0.3692132002637042,0.7443001974192132
2024,Mongolia,Asia,0.6603651447766044,0.6319514608341491,0.934502954854275,0.4670230181168998,0.5800795095818284,0.590719566778038,0.09610337917977202,0.5947133752289798,0.6612784195448327,0.680266239185924,0.6373852545119584,0.7280259175231328,0.387408386729349,0.2530242257129913
2020,Montenegro,Europe,0.5683543983105748,0.6573604314775492,0.817837007549173,0.7374041198312458,0.43738182506157286,0.26150708461684863,0.8153749329861283,0.7239502530348927,0.7625118487058752,0.8840980223505005,0.7855568457797759,0.7073145450144434,0.3098657387069581,0.6971606165865342
2021,Montenegro,Europe,0.5748232815077419,0.6594477843844955,0.7603382537626023,0.710143716006657,0.5543184037513551,0.30605712514078964,0.8518091027287672,0.7328568943497145,0.7557915309024728,0.8514677094359262,0.7639101305068394,0.7506960701042034,0.2934222990236541,0.7001629850226744
2022,Montenegro,Europe,0.5801890413013573,0.7121204060570142,0.7753266119574572,0.6997611520041152,0.6219002065676545,0.2880752202441299,0.13123098021693713,0.7505030085315225,0.7995253187266129,0.8591213805755784,0.765629573408151,0.7665854432948954,0.30514847040298937,0.32025533671919665
2023,Montenegro,Europe,0.6498014896308254,0.6987949362427751,0.8550714439129923,0.604662098038931,0.7302190850225814,0.40444792072546787,0.8918854993938493,0.776666610800521,0.8050075408871152,0.8762086475061824,0.6957923769236322,0.779712600149261,0.3648069331579827,0.6664385971153352
2024,Montenegro,Europe,0.6621592350358443,0.7337106302337039,0.8153200223179291,0.685191004664694,0.731733591120643,0.27552963994707413,0.22978496034504844,0.7881106916019196,0.8132619932022738,0.8671783850637377,0.7597497585859837,0.7900104108891878,0.3906408006456607,0.34924835471040827
2020,Morocco,Africa,0.4822579928419846,0.4936772920321302,0.4169178433299871,0.6548493769003583,0.6491755306350349,0.0702554983756572,0.854855422226886,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Morocco,Africa,0.4502744960162421,0.4524741189667816,0.18718523033866796,0.622657499558243,0.6658865525874977,0.06320587648861098,0.8391886671145207,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Morocco,Africa,0.49030860091973266,0.5467549150328547,0.20287774728810448,0.6002959383689772,0.6652459485653226,0.04309767154113761,0.17331693996175448,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Morocco,Africa,0.5119760497052112,0.5619135820657989,0.3302744537040442,0.48041834676672623,0.6996628820617705,0.029901643488256635,0.8489558794702415,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Morocco,Africa,0.5106068883196042,0.5668922220537855,0.2913982318218094,0.5769642516223255,0.7310086678727549,0.10503207674625502,0.14226518313494457,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Mozambique,Africa,0.39236521115563144,0.11631687978949312,0.6172285979789123,0.2849530431743048,0.8088841070763737,0.3868318433521837,0.6941562731051302,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Mozambique,Africa,0.42705665381552643,0.1043935502306188,0.5404573857728309,0.21871366558005856,0.849892105183049,0.4205688218362885,0.702661135422438,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Mozambique,Africa,0.48816727009235,0.26174028334899485,0.4997933570244206,0.20288242148744692,0.8012990235737775,0.3956314590688763,0.3402820430496008,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Mozambique,Africa,0.5205880242831472,0.25917473436141736,0.5465998390228071,0.0,0.8103766856796482,0.3830749280492142,0.656913142524365,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Mozambique,Africa,0.5806602155514411,0.2615101525542418,0.5462774396444706,0.18145783817223313,0.8433743257868593,0.39333916772219785,0.3411023852667895,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Myanmar,Asia,0.33215690214681787,0.44127119687317284,0.7096157913577277,0.4354340780048067,0.861826685584618,1.0,0.6482677505706188,0.5228256734271443,0.6025384671403288,0.754344105662589,0.6485106915328265,0.6947403475380933,0.37008690518831616,0.7592173908666273
2021,Myanmar,Asia,0.35774171458241205,0.3802716574794396,0.6079718250922935,0.38012084646379485,0.8393832822118441,0.9606096184527328,0.6736506582098484,0.5293722911314006,0.5800386416516603,0.6800974373793518,0.6129535595896863,0.7148823912046476,0.36784557170290755,0.7566141909651164
2022,Myanmar,Asia,0.36742224857429456,0.47003720563434753,0.6280778671916073,0.5211729594020427,0.6931485696396048,0.9662963841888657,0.3302359969045257,0.5408436576122048,0.6522065745112973,0.673349188390661,0.6512679307434385,0.7145060278326065,0.33900616286856733,0.25896374699803015
2023,Myanmar,Asia,0.42277802068874226,0.4691246290420529,0.694608314471554,0.3828379278866336,0.5959223441308878,0.949101419351393,0.6543432163472244,0.5794945536367438,0.6586413956169241,0.6857825417846686,0.5527476563865464,0.7141979453647537,0.3692132002637042,0.7443001974192132
2024,Myanmar,Asia,0.43748026364072784,0.4567193625920822,0.6112576120553395,0.5082276985790392,0.5217150758904888,1.0,0.30273319851769126,0.5947133752289798,0.6612784195448327,0.680266239185924,0.6373852545119584,0.7280259175231328,0.387408386729349,0.2530242257129913
2020,Namibia,Africa,0.3823496114725102,0.5466877481303667,0.804965342578345,0.3575901655905993,0.6413068018993107,0.13417450669740902,0.8981166662683343,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Namibia,Africa,0.38562187885779603,0.5039152327116354,0.6832045698599715,0.2922163843776546,0.5736939353048465,0.16774588160852727,0.891948968986798,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Namibia,Africa,0.3794580470978352,0.5849506349281031,0.664565841572936,0.37596206708286545,0.5187799210795095,0.142571348703833,0.1207184951745196,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Namibia,Africa,0.4662248044261511,0.5859910667658609,0.6949302316739476,0.20664882592746103,0.49647692169613156,0.16380982066016286,0.8739336222302153,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Namibia,Africa,0.5167533247881226,0.5916070606918901,0.7497821229140915,0.35794434348677495,0.5440983929349119,0.17139962874549364,0.10690567941984501,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Nepal,Asia,0.49034679491485905,0.28896810466869804,0.7113029271068387,0.587863464732622,0.6932479751633362,0.5281932730990029,0.7608552231780601,0.5228256734271443,0.6025384671403288,0.754344105662589,0.6485106915328265,0.6947403475380933,0.37008690518831616,0.7592173908666273
2021,Nepal,Asia,0.516243005149809,0.2962756832329194,0.5991935985946223,0.5532876692692477,0.6810641063324276,0.5305079697599513,0.7529154112450933,0.5293722911314006,0.5800386416516603,0.6800974373793518,0.6129535595896863,0.7148823912046476,0.36784557170290755,0.7566141909651164
2022,Nepal,Asia,0.5487521358734133,0.44559385493018355,0.5938002410894926,0.5300624386797435,0.7006547390028518,0.5059688926542576,0.22119607131941899,0.5408436576122048,0.6522065745112973,0.673349188390661,0.6512679307434385,0.7145060278326065,0.33900616286856733,0.25896374699803015
